customer_id,country_of_origin,loyalty_tier,past_saf_purchase,adds_paid_options,booking_class,num_passengers,length_of_stay_days,destination_region,flight_distance_km,ticket_price_eur,co2_emission_kg,saf_contribution
355,France,Silver,1,0,Economy,4,14,Domestic,621,153.17,55.89,0
356,Germany,Silver,1,1,Economy,2,12,EU,899,226.1,80.91,0
357,France,Gold,0,0,Business,1,14,Domestic,749,448.17,67.41,0
358,Germany,Silver,1,0,Economy,4,9,EU,1879,340.67,169.11,0
359,USA,Silver,0,1,Premium,4,12,Intercontinental,7281,1937.21,655.29,0
360,Germany,Gold,0,0,Economy,4,10,EU,3460,658.43,311.4,0
361,Italy,Platinum,1,1,Economy,1,10,Domestic,442,136.37,39.78,1
362,Germany,Platinum,0,0,Economy,3,11,EU,1269,320.59,114.21,0
363,UK,Platinum,0,0,Economy,1,14,EU,2011,375.83,180.99,0
364,UK,Platinum,1,0,Business,4,6,EU,949,432.64,85.41,1
365,USA,Silver,0,0,Business,4,6,Intercontinental,8283,3415.31,745.47,0
366,Italy,Silver,1,0,Premium,2,6,Domestic,490,243.59,44.1,0
367,USA,Platinum,1,0,Economy,1,7,Intercontinental,7620,1212.69,685.8,1
368,USA,Silver,0,1,Premium,3,5,Intercontinental,8581,2202.29,772.29,1
369,France,Gold,0,1,Economy,4,3,Domestic,706,211.25,63.54,0
370,France,Gold,0,1,Economy,1,3,Domestic,844,191.37,75.96,0
371,France,Silver,0,1,Economy,4,13,Domestic,820,191.43,73.8,0
372,France,Platinum,0,0,Economy,3,7,Domestic,533,200.3,47.97,0
373,France,Gold,1,1,Economy,3,6,Domestic,1095,275.46,98.55,1
374,Germany,Silver,0,0,Economy,2,5,EU,2048,451.9,184.32,0
375,France,Platinum,0,0,Economy,2,7,Domestic,1008,233.54,90.72,0
376,Italy,Silver,0,1,Economy,2,14,Domestic,1071,232.09,96.39,0
377,USA,Silver,0,0,Economy,3,5,Intercontinental,6819,1138.42,613.71,0
378,France,Gold,1,1,Premium,1,11,Domestic,337,231.45,30.33,1
379,USA,Platinum,0,0,Economy,1,5,Intercontinental,7165,1180.1,644.85,0
380,Spain,Gold,1,0,Economy,3,7,Domestic,836,204.78,75.24,0
381,France,Gold,0,0,Premium,3,12,Domestic,379,235.8,34.11,0
382,Germany,Gold,0,0,Economy,1,14,EU,821,234.19,73.89,0
383,Germany,Silver,0,1,Economy,4,5,EU,1993,370.22,179.37,0
384,USA,Platinum,0,1,Premium,1,14,Intercontinental,5159,1434.71,464.31,1
385,Netherlands,Platinum,0,0,Economy,3,10,EU,1827,351.35,164.43,0
386,USA,Silver,0,0,Premium,1,14,Intercontinental,7604,2040.85,684.36,0
387,Spain,Silver,1,0,Economy,1,8,Domestic,727,220.51,65.43,0
388,France,Platinum,0,1,Economy,3,13,Domestic,801,220.41,72.09,0
389,Netherlands,Platinum,1,0,Economy,4,14,EU,3450,600.76,310.5,0
390,USA,Platinum,0,1,Economy,3,7,Intercontinental,5616,904.29,505.44,1
391,USA,Platinum,0,1,Economy,2,4,Intercontinental,6999,1124.33,629.91,1
392,UK,Gold,0,1,Economy,2,12,EU,2280,425.1,205.2,0
393,Italy,Gold,0,1,Economy,1,13,Domestic,311,125.52,27.99,0
394,Netherlands,Gold,1,1,Premium,3,5,EU,814,260.83,73.26,1
395,Italy,Silver,0,1,Premium,4,14,Domestic,625,264.23,56.25,0
396,USA,Gold,0,1,Premium,1,3,Intercontinental,6941,1832.77,624.69,1
397,USA,Gold,0,1,Economy,3,4,Intercontinental,5689,914.0,512.01,0
398,UK,Gold,0,1,Economy,1,12,EU,2156,419.79,194.04,0
399,Netherlands,Gold,1,1,Economy,1,2,EU,1337,258.45,120.33,1
400,Netherlands,Silver,0,1,Economy,3,10,EU,1372,348.95,123.48,0
401,France,Silver,0,1,Premium,4,11,Domestic,685,247.16,61.65,0
402,USA,Silver,0,1,Economy,4,4,Intercontinental,6587,1110.53,592.83,0
403,UK,Silver,1,0,Business,2,9,EU,2038,890.32,183.42,1
404,USA,Silver,0,0,Premium,4,5,Intercontinental,6454,1710.95,580.86,0
405,Italy,Platinum,0,1,Premium,2,12,Domestic,330,225.83,29.7,1
406,USA,Silver,0,0,Economy,3,9,Intercontinental,8636,1432.57,777.24,0
407,Italy,Silver,1,0,Premium,1,8,Domestic,794,326.39,71.46,0
408,France,Gold,0,0,Business,1,5,Domestic,1151,589.42,103.59,0
409,USA,Gold,0,1,Premium,4,8,Intercontinental,8089,2154.6,728.01,1
410,France,Silver,0,1,Economy,1,13,Domestic,611,215.91,54.99,0
411,Italy,Gold,0,0,Economy,3,9,Domestic,342,190.99,30.78,0
412,USA,Gold,0,0,Economy,4,11,Intercontinental,6329,1034.37,569.61,0
413,USA,Silver,0,1,Business,4,4,Intercontinental,5416,2269.01,487.44,1
414,Germany,Silver,0,1,Business,2,6,EU,2163,979.84,194.67,1
415,Germany,Platinum,0,0,Economy,3,12,EU,1413,281.73,127.17,0
416,UK,Platinum,0,0,Premium,2,4,EU,3275,919.08,294.75,0
417,Spain,Gold,1,1,Business,4,8,Domestic,1039,478.01,93.51,1
418,Italy,Silver,1,1,Economy,2,7,Domestic,575,197.41,51.75,0
419,Germany,Silver,1,1,Economy,3,2,EU,2111,376.41,189.99,0
420,Netherlands,Gold,0,1,Economy,2,11,EU,2386,458.24,214.74,0
421,Netherlands,Silver,0,1,Premium,4,6,EU,2248,658.16,202.32,0
422,Netherlands,Silver,1,0,Economy,2,14,EU,1717,318.73,154.53,0
423,France,Gold,0,0,Premium,4,14,Domestic,200,143.93,18.0,0
424,UK,Silver,0,1,Economy,4,5,EU,1054,275.88,94.86,0
425,France,Gold,1,1,Economy,2,3,Domestic,894,243.57,80.46,1
426,UK,Platinum,0,1,Economy,1,2,EU,2280,437.8,205.2,0
427,UK,Silver,0,1,Economy,3,13,EU,677,188.04,60.93,0
428,USA,Platinum,0,1,Economy,4,14,Intercontinental,5646,902.64,508.14,0
429,Italy,Silver,0,1,Economy,1,13,Domestic,278,187.29,25.02,0
430,France,Platinum,0,0,Economy,3,13,Domestic,1039,246.12,93.51,0
431,France,Silver,1,0,Economy,1,8,Domestic,1155,264.9,103.95,0
432,Netherlands,Silver,0,1,Economy,2,8,EU,847,189.88,76.23,0
433,Germany,Gold,0,0,Economy,4,7,EU,1750,365.77,157.5,0
434,France,Silver,1,0,Economy,1,14,Domestic,240,183.92,21.6,0
435,France,Platinum,0,1,Economy,1,6,Domestic,1114,242.4,100.26,0
436,Netherlands,Silver,0,1,Premium,3,10,EU,2325,662.58,209.25,0
437,France,Silver,0,0,Economy,3,3,Domestic,1161,247.77,104.49,0
438,USA,Gold,1,1,Economy,4,12,Intercontinental,5903,1022.11,531.27,1
439,Netherlands,Silver,0,0,Business,1,12,EU,1013,502.72,91.17,0
440,France,Silver,0,0,Premium,4,4,Domestic,818,336.85,73.62,0
441,France,Gold,0,1,Economy,3,10,Domestic,875,266.26,78.75,0
442,USA,Gold,0,1,Economy,4,13,Intercontinental,8249,1362.26,742.41,0
443,Italy,Platinum,0,0,Premium,2,14,Domestic,281,146.35,25.29,0
444,Italy,Platinum,0,0,Premium,4,3,Domestic,585,199.78,52.65,0
445,USA,Silver,0,0,Economy,2,4,Intercontinental,8588,1352.53,772.92,0
446,USA,Gold,0,1,Economy,4,7,Intercontinental,6709,1126.04,603.81,0
447,USA,Silver,0,1,Economy,4,11,Intercontinental,5332,923.86,479.88,0
448,Netherlands,Gold,0,0,Economy,2,8,EU,2943,568.09,264.87,0
449,Italy,Silver,0,0,Business,3,3,Domestic,640,330.4,57.6,0
450,France,Platinum,1,1,Economy,4,14,Domestic,978,212.0,88.02,1
451,Netherlands,Gold,1,1,Economy,3,9,EU,1311,338.96,117.99,1
452,Germany,Platinum,1,1,Business,1,10,EU,1094,554.02,98.46,1
453,UK,Platinum,0,0,Economy,3,14,EU,2557,507.75,230.13,0
454,USA,Platinum,0,1,Economy,1,2,Intercontinental,5528,888.59,497.52,1
455,France,Platinum,0,0,Economy,3,7,Domestic,786,209.15,70.74,0
456,UK,Silver,0,0,Economy,3,5,EU,2417,418.88,217.53,0
457,France,Silver,0,0,Premium,1,11,Domestic,750,303.28,67.5,0
458,UK,Silver,0,0,Economy,2,12,EU,2842,525.24,255.78,0
459,France,Silver,0,1,Economy,3,11,Domestic,697,199.7,62.73,0
460,France,Gold,0,1,Economy,1,6,Domestic,352,193.09,31.68,0
461,France,Gold,0,1,Premium,3,7,Domestic,543,259.76,48.87,0
462,Germany,Gold,0,0,Economy,3,7,EU,2380,503.43,214.2,0
463,Netherlands,Platinum,0,0,Economy,3,8,EU,715,161.88,64.35,0
464,Germany,Platinum,0,0,Premium,3,10,EU,1541,496.82,138.69,0
465,USA,Silver,1,1,Business,4,13,Intercontinental,8112,3357.82,730.08,1
466,Italy,Silver,0,1,Premium,3,5,Domestic,303,128.4,27.27,0
467,Spain,Silver,0,0,Economy,1,10,Domestic,447,195.76,40.23,0
468,USA,Silver,1,0,Economy,3,2,Intercontinental,5986,963.26,538.74,0
469,Spain,Gold,0,0,Economy,1,10,Domestic,1145,291.88,103.05,0
470,USA,Gold,0,1,Premium,1,13,Intercontinental,5363,1394.53,482.67,1
471,France,Gold,0,0,Premium,2,9,Domestic,883,332.12,79.47,0
472,USA,Platinum,0,0,Business,1,3,Intercontinental,8337,3436.88,750.33,1
473,France,Platinum,0,0,Premium,1,8,Domestic,1040,358.33,93.6,0
474,USA,Silver,0,0,Economy,2,8,Intercontinental,6409,1048.02,576.81,0
475,UK,Gold,0,0,Premium,3,3,EU,1487,463.77,133.83,0
476,USA,Silver,1,1,Premium,4,9,Intercontinental,6172,1640.69,555.48,1
477,France,Silver,0,1,Premium,2,7,Domestic,402,180.27,36.18,0
478,Germany,Silver,0,0,Business,4,7,EU,2623,1192.73,236.07,0
479,USA,Silver,0,0,Economy,3,13,Intercontinental,5964,1041.1,536.76,0
480,UK,Silver,0,1,Economy,3,12,EU,2413,441.94,217.17,0
481,Germany,Silver,1,1,Economy,4,6,EU,3104,593.47,279.36,0
482,Germany,Gold,0,0,Economy,4,13,EU,2658,523.86,239.22,0
483,UK,Gold,1,1,Economy,1,12,EU,1884,420.16,169.56,1
484,Germany,Silver,0,1,Business,3,9,EU,3165,1316.38,284.85,1
485,Germany,Silver,1,0,Business,2,14,EU,2872,1232.61,258.48,1
486,USA,Platinum,0,1,Premium,2,11,Intercontinental,6295,1638.25,566.55,1
487,France,Silver,0,1,Economy,3,10,Domestic,959,232.94,86.31,0
488,Spain,Platinum,1,1,Economy,4,6,Domestic,245,144.31,22.05,1
489,USA,Gold,1,0,Economy,4,2,Intercontinental,5407,951.93,486.63,1
490,USA,Silver,0,0,Economy,2,12,Intercontinental,5013,885.91,451.17,0
491,UK,Silver,1,0,Economy,4,7,EU,1135,270.15,102.15,0
492,Germany,Silver,0,1,Premium,2,13,EU,964,293.35,86.76,0
493,Spain,Silver,0,0,Economy,1,13,Domestic,453,148.04,40.77,0
494,France,Silver,0,0,Economy,1,2,Domestic,1043,217.11,93.87,0
495,UK,Gold,0,1,Economy,1,14,EU,2030,419.56,182.7,0
496,Italy,Silver,1,0,Business,3,6,Domestic,1134,573.14,102.06,1
497,Germany,Gold,0,1,Premium,4,7,EU,2397,714.13,215.73,0
498,France,Gold,0,0,Business,1,4,Domestic,958,460.67,86.22,0
499,USA,Silver,0,0,Premium,2,13,Intercontinental,5488,1513.95,493.92,0
500,USA,Silver,0,0,Economy,1,2,Intercontinental,8860,1437.85,797.4,0
501,Germany,Silver,0,1,Business,4,3,EU,800,429.72,72.0,0
502,UK,Silver,0,1,Economy,2,13,EU,704,237.16,63.36,0
503,Italy,Gold,0,0,Economy,1,13,Domestic,427,120.97,38.43,0
504,USA,Silver,0,1,Economy,4,12,Intercontinental,8496,1345.36,764.64,0
505,Germany,Gold,0,1,Premium,2,13,EU,3135,892.71,282.15,1
506,France,Silver,0,0,Business,1,4,Domestic,898,470.24,80.82,0
507,USA,Silver,0,0,Economy,1,4,Intercontinental,5452,914.48,490.68,0
508,USA,Gold,0,0,Economy,4,3,Intercontinental,7927,1317.04,713.43,0
509,USA,Gold,0,1,Premium,1,7,Intercontinental,6705,1760.81,603.45,1
510,Netherlands,Silver,0,1,Economy,4,8,EU,1810,322.62,162.9,0
511,Germany,Silver,0,0,Premium,1,6,EU,2554,722.5,229.86,0
512,UK,Gold,0,0,Economy,2,8,EU,1152,319.39,103.68,0
513,USA,Silver,1,0,Economy,1,13,Intercontinental,8394,1387.0,755.46,0
514,USA,Silver,0,0,Economy,3,4,Intercontinental,8410,1343.33,756.9,0
515,France,Gold,0,0,Economy,1,12,Domestic,282,114.54,25.38,0
516,France,Silver,0,0,Premium,4,6,Domestic,1032,389.03,92.88,0
517,Italy,Gold,0,0,Business,1,14,Domestic,541,286.39,48.69,0
518,USA,Gold,1,1,Economy,3,4,Intercontinental,5146,879.92,463.14,1
519,USA,Gold,1,0,Premium,2,5,Intercontinental,5985,1597.05,538.65,1
520,France,Gold,0,0,Premium,3,7,Domestic,534,225.77,48.06,0
521,Germany,Gold,0,0,Economy,2,13,EU,3440,608.6,309.6,0
522,Italy,Gold,1,0,Economy,3,5,Domestic,878,251.94,79.02,0
523,USA,Platinum,0,1,Economy,3,14,Intercontinental,6791,1078.93,611.19,1
524,USA,Silver,1,1,Economy,3,5,Intercontinental,7270,1180.02,654.3,1
525,USA,Silver,1,0,Economy,2,8,Intercontinental,5605,987.59,504.45,0
526,UK,Gold,0,0,Business,1,7,EU,847,466.62,76.23,1
527,UK,Gold,1,0,Economy,4,13,EU,1063,211.55,95.67,0
528,Spain,Silver,1,0,Economy,1,13,Domestic,623,188.16,56.07,0
529,France,Platinum,1,1,Economy,3,14,Domestic,467,131.77,42.03,1
530,USA,Silver,0,0,Economy,2,2,Intercontinental,5859,977.32,527.31,0
531,USA,Gold,0,1,Economy,2,9,Intercontinental,8741,1371.51,786.69,0
532,USA,Gold,0,1,Economy,1,2,Intercontinental,6605,1079.67,594.45,0
533,USA,Platinum,0,0,Economy,2,13,Intercontinental,5681,956.65,511.29,0
534,Germany,Silver,0,0,Economy,2,10,EU,997,236.28,89.73,0
535,Netherlands,Gold,0,1,Economy,3,5,EU,2908,544.06,261.72,0
536,USA,Silver,0,0,Economy,2,8,Intercontinental,6443,1114.95,579.87,0
537,USA,Silver,0,0,Economy,2,6,Intercontinental,6466,1044.48,581.94,0
538,Spain,Silver,0,0,Economy,3,13,Domestic,640,202.45,57.6,0
539,UK,Gold,0,1,Economy,1,11,EU,2451,464.78,220.59,0
540,France,Silver,0,0,Economy,4,4,Domestic,679,232.78,61.11,0
541,USA,Silver,0,1,Economy,4,14,Intercontinental,5990,979.99,539.1,0
542,Germany,Gold,0,1,Economy,4,9,EU,1189,292.15,107.01,0
543,Spain,Gold,1,1,Economy,1,11,Domestic,1191,297.95,107.19,1
544,Germany,Gold,0,0,Premium,2,3,EU,2610,800.07,234.9,0
545,Germany,Platinum,0,1,Economy,3,12,EU,2328,414.33,209.52,0
546,Italy,Silver,1,0,Economy,1,11,Domestic,1080,311.83,97.2,0
547,France,Platinum,1,0,Economy,4,4,Domestic,507,198.17,45.63,0
548,Germany,Platinum,0,1,Business,2,13,EU,3296,1414.03,296.64,1
549,UK,Silver,1,0,Business,4,6,EU,743,373.56,66.87,1
550,Netherlands,Silver,1,1,Economy,4,6,EU,929,252.22,83.61,0
551,UK,Silver,0,0,Economy,4,6,EU,2504,439.78,225.36,0
552,USA,Silver,0,1,Economy,1,8,Intercontinental,5783,1012.13,520.47,0
553,Germany,Gold,0,0,Economy,2,9,EU,1589,306.79,143.01,0
554,Germany,Gold,0,1,Economy,4,9,EU,2954,570.53,265.86,0
555,USA,Gold,0,0,Economy,1,12,Intercontinental,8388,1342.71,754.92,0
556,UK,Gold,1,0,Economy,3,4,EU,3238,557.28,291.42,0
557,France,Silver,0,1,Economy,3,9,Domestic,1026,284.77,92.34,0
558,France,Platinum,0,1,Economy,1,11,Domestic,326,187.68,29.34,0
559,Netherlands,Silver,0,0,Business,3,14,EU,2494,1048.16,224.46,0
560,Germany,Platinum,0,0,Economy,4,3,EU,3103,612.87,279.27,0
561,Netherlands,Silver,0,0,Premium,1,5,EU,2651,754.94,238.59,0
562,Spain,Platinum,0,0,Economy,1,3,Domestic,691,163.26,62.19,0
563,France,Silver,0,0,Economy,3,6,Domestic,585,183.07,52.65,0
564,France,Silver,1,1,Premium,2,4,Domestic,1038,321.36,93.42,1
565,Italy,Silver,0,0,Economy,3,11,Domestic,704,181.48,63.36,0
566,Germany,Gold,0,0,Economy,4,11,EU,785,223.5,70.65,0
567,Italy,Platinum,0,1,Economy,2,12,Domestic,1069,246.27,96.21,0
568,UK,Silver,0,0,Economy,2,4,EU,1685,325.53,151.65,0
569,USA,Platinum,0,1,Economy,4,6,Intercontinental,8937,1410.2,804.33,0
570,Italy,Gold,0,1,Economy,2,5,Domestic,480,185.66,43.2,0
571,UK,Gold,0,1,Economy,1,7,EU,1904,426.57,171.36,0
572,Netherlands,Platinum,0,1,Economy,2,6,EU,2258,394.34,203.22,0
573,Italy,Silver,0,1,Economy,2,11,Domestic,1033,229.37,92.97,0
574,Germany,Silver,0,0,Economy,3,14,EU,3387,624.59,304.83,0
575,USA,Platinum,1,0,Premium,1,6,Intercontinental,8055,2162.48,724.95,1
576,USA,Platinum,0,1,Economy,4,4,Intercontinental,5869,998.48,528.21,0
577,France,Platinum,1,0,Economy,1,5,Domestic,561,139.41,50.49,0
578,USA,Platinum,0,0,Business,2,13,Intercontinental,7230,2959.89,650.7,1
579,UK,Silver,0,1,Economy,3,14,EU,1605,325.52,144.45,0
580,Spain,Platinum,0,1,Economy,4,4,Domestic,330,115.24,29.7,0
581,UK,Silver,1,0,Economy,4,4,EU,2565,452.98,230.85,0
582,USA,Platinum,0,1,Economy,2,11,Intercontinental,6692,1081.17,602.28,1
583,UK,Silver,0,1,Economy,1,10,EU,2833,512.23,254.97,0
584,Italy,Gold,0,1,Economy,3,11,Domestic,594,178.28,53.46,0
585,Germany,Gold,0,1,Economy,1,7,EU,1389,308.29,125.01,0
586,Spain,Silver,1,0,Economy,1,11,Domestic,1077,304.37,96.93,0
587,France,Silver,0,1,Premium,4,3,Domestic,558,288.83,50.22,0
588,France,Platinum,0,1,Economy,1,2,Domestic,205,82.72,18.45,0
589,France,Platinum,1,1,Premium,1,4,Domestic,1173,392.63,105.57,1
590,France,Silver,0,1,Premium,4,4,Domestic,861,340.46,77.49,0
591,France,Gold,0,0,Economy,4,5,Domestic,983,204.78,88.47,0
592,Germany,Gold,1,0,Economy,1,5,EU,2615,536.37,235.35,0
593,France,Silver,0,0,Economy,4,14,Domestic,363,198.22,32.67,0
594,Italy,Silver,0,1,Economy,3,6,Domestic,889,204.19,80.01,0
595,USA,Platinum,0,1,Premium,3,14,Intercontinental,8641,2288.82,777.69,1
596,UK,Gold,0,0,Economy,1,5,EU,1310,304.65,117.9,0
597,Germany,Gold,0,1,Economy,2,13,EU,1198,233.09,107.82,0
598,France,Gold,0,1,Economy,4,3,Domestic,578,166.43,52.02,0
599,France,Silver,1,0,Economy,2,12,Domestic,378,133.04,34.02,0
600,France,Silver,1,0,Economy,4,13,Domestic,789,256.32,71.01,0
601,France,Silver,1,0,Economy,4,2,Domestic,246,176.65,22.14,0
602,Spain,Silver,0,1,Economy,1,11,Domestic,636,148.85,57.24,0
603,France,Gold,1,1,Economy,3,8,Domestic,845,250.89,76.05,1
604,France,Platinum,0,0,Economy,2,10,Domestic,864,191.59,77.76,0
605,France,Silver,0,0,Economy,3,10,Domestic,586,216.99,52.74,0
606,UK,Silver,0,1,Economy,3,12,EU,652,232.36,58.68,0
607,Spain,Gold,0,1,Economy,2,2,Domestic,953,198.87,85.77,0
608,Italy,Platinum,0,1,Economy,4,10,Domestic,1034,237.73,93.06,0
609,UK,Gold,1,0,Economy,2,2,EU,1910,374.47,171.9,0
610,Germany,Platinum,0,0,Economy,3,2,EU,2006,446.41,180.54,0
611,France,Gold,0,1,Economy,2,3,Domestic,778,203.79,70.02,0
612,Netherlands,Gold,0,0,Economy,1,11,EU,1960,369.6,176.4,0
613,Germany,Silver,1,0,Economy,4,12,EU,1806,382.87,162.54,0
614,France,Silver,0,1,Economy,4,12,Domestic,430,130.39,38.7,0
615,USA,Silver,0,1,Economy,2,7,Intercontinental,8521,1390.66,766.89,0
616,USA,Gold,0,1,Economy,4,10,Intercontinental,7436,1211.26,669.24,0
617,France,Platinum,0,1,Economy,4,6,Domestic,592,211.94,53.28,0
618,Spain,Platinum,1,0,Premium,3,10,Domestic,484,228.88,43.56,1
619,USA,Silver,0,0,Economy,3,10,Intercontinental,6186,995.56,556.74,0
620,Netherlands,Silver,0,0,Economy,4,9,EU,1727,402.79,155.43,0
621,France,Silver,0,1,Economy,4,12,Domestic,1195,274.13,107.55,0
622,Spain,Silver,1,0,Economy,3,13,Domestic,362,178.76,32.58,0
623,Italy,Gold,0,1,Economy,4,8,Domestic,505,178.94,45.45,0
624,UK,Platinum,0,0,Economy,4,4,EU,1894,420.63,170.46,0
625,Germany,Platinum,0,0,Economy,3,11,EU,2164,408.3,194.76,0
626,Italy,Gold,0,0,Premium,3,4,Domestic,608,265.89,54.72,0
627,UK,Platinum,1,1,Economy,3,5,EU,1698,312.64,152.82,1
628,Netherlands,Gold,1,0,Business,1,10,EU,2108,900.97,189.72,1
629,France,Silver,1,1,Premium,3,13,Domestic,512,262.35,46.08,1
630,Spain,Gold,1,0,Premium,4,4,Domestic,311,209.59,27.99,1
631,Netherlands,Gold,1,1,Premium,3,14,EU,1871,553.68,168.39,1
632,USA,Gold,0,1,Economy,1,9,Intercontinental,6842,1143.9,615.78,0
633,UK,Silver,1,0,Economy,3,9,EU,3483,655.35,313.47,0
634,UK,Silver,0,1,Economy,3,7,EU,3405,575.14,306.45,0
635,France,Silver,0,1,Economy,1,3,Domestic,690,251.97,62.1,0
636,UK,Platinum,0,1,Economy,2,7,EU,2193,467.54,197.37,0
637,UK,Silver,1,1,Premium,2,5,EU,2275,687.84,204.75,1
638,Spain,Gold,0,0,Economy,3,8,Domestic,679,206.17,61.11,0
639,Spain,Gold,1,0,Economy,2,12,Domestic,524,218.09,47.16,0
640,Italy,Silver,0,0,Economy,2,2,Domestic,561,208.08,50.49,0
641,France,Gold,0,1,Economy,4,4,Domestic,954,251.57,85.86,0
642,Italy,Platinum,0,0,Economy,4,9,Domestic,684,241.76,61.56,0
643,Spain,Silver,0,1,Economy,4,2,Domestic,620,164.06,55.8,0
644,Italy,Platinum,0,1,Premium,1,14,Domestic,608,226.44,54.72,1
645,France,Silver,0,1,Economy,2,11,Domestic,1035,298.26,93.15,0
646,USA,Silver,1,0,Economy,3,13,Intercontinental,6431,1021.36,578.79,0
647,Germany,Platinum,0,0,Economy,1,4,EU,1403,265.07,126.27,0
648,Germany,Platinum,0,0,Business,2,4,EU,3409,1492.79,306.81,1
649,Netherlands,Platinum,0,0,Economy,3,13,EU,2777,507.95,249.93,0
650,UK,Gold,0,0,Premium,1,9,EU,2426,748.13,218.34,0
651,France,Platinum,0,0,Business,4,2,Domestic,324,209.67,29.16,0
652,UK,Platinum,0,1,Economy,3,11,EU,883,211.17,79.47,0
653,Germany,Platinum,0,0,Economy,4,6,EU,2835,570.97,255.15,0
654,Netherlands,Gold,0,0,Economy,2,8,EU,3085,568.13,277.65,0
655,UK,Silver,0,0,Economy,3,5,EU,2517,488.92,226.53,0
656,France,Platinum,1,0,Premium,4,11,Domestic,1071,407.56,96.39,1
657,Spain,Silver,0,0,Economy,4,4,Domestic,243,124.53,21.87,0
658,Italy,Gold,0,0,Business,2,11,Domestic,721,363.19,64.89,0
659,Germany,Silver,0,1,Economy,2,7,EU,1628,351.31,146.52,0
660,Germany,Gold,0,0,Economy,2,6,EU,1468,311.2,132.12,0
661,Italy,Silver,0,1,Economy,2,3,Domestic,575,152.61,51.75,0
662,USA,Silver,0,0,Economy,2,7,Intercontinental,7222,1145.16,649.98,0
663,Germany,Platinum,0,1,Economy,1,12,EU,1782,389.85,160.38,0
664,Spain,Silver,0,1,Economy,4,14,Domestic,443,119.87,39.87,0
665,France,Gold,1,1,Economy,2,14,Domestic,228,136.95,20.52,1
666,France,Silver,1,1,Business,4,14,Domestic,586,317.36,52.74,1
667,Spain,Silver,1,0,Economy,1,4,Domestic,353,118.04,31.77,0
668,France,Silver,0,0,Economy,3,10,Domestic,806,259.97,72.54,0
669,France,Gold,0,0,Economy,4,4,Domestic,201,154.2,18.09,0
670,Spain,Silver,0,0,Premium,4,10,Domestic,534,260.81,48.06,0
671,France,Platinum,0,0,Economy,4,7,Domestic,660,192.59,59.4,0
672,USA,Silver,0,1,Economy,3,9,Intercontinental,8675,1416.08,780.75,0
673,France,Silver,0,0,Business,1,10,Domestic,255,161.05,22.95,0
674,UK,Silver,0,0,Premium,4,9,EU,3395,912.68,305.55,0
675,UK,Silver,1,0,Economy,1,12,EU,997,231.81,89.73,0
676,USA,Gold,0,1,Business,4,3,Intercontinental,8403,3456.98,756.27,1
677,France,Platinum,0,1,Economy,4,4,Domestic,726,168.28,65.34,0
678,Italy,Gold,0,0,Premium,4,9,Domestic,796,305.5,71.64,0
679,USA,Silver,0,0,Economy,3,6,Intercontinental,7939,1264.83,714.51,0
680,USA,Silver,0,0,Economy,1,11,Intercontinental,7421,1240.61,667.89,0
681,USA,Silver,0,1,Business,1,5,Intercontinental,6789,2765.65,611.01,1
682,Spain,Platinum,0,0,Economy,2,7,Domestic,932,276.41,83.88,0
683,France,Silver,0,1,Economy,4,13,Domestic,960,267.26,86.4,0
684,Germany,Gold,0,0,Economy,3,13,EU,1414,316.72,127.26,0
685,USA,Silver,0,0,Economy,4,14,Intercontinental,6555,1107.0,589.95,0
686,Germany,Silver,0,1,Economy,1,7,EU,2771,502.11,249.39,0
687,Germany,Silver,0,1,Economy,1,8,EU,1257,254.81,113.13,0
688,Spain,Silver,0,1,Business,4,6,Domestic,429,222.51,38.61,0
689,Netherlands,Gold,1,0,Economy,1,2,EU,1958,398.56,176.22,0
690,France,Silver,0,1,Premium,4,14,Domestic,772,272.19,69.48,0
691,Italy,Gold,0,0,Economy,4,9,Domestic,320,119.27,28.8,0
692,UK,Silver,1,0,Economy,2,2,EU,2339,487.55,210.51,0
693,UK,Platinum,1,0,Economy,3,5,EU,2105,438.27,189.45,1
694,Spain,Silver,1,0,Premium,3,4,Domestic,716,328.02,64.44,0
695,France,Platinum,0,1,Economy,1,4,Domestic,513,193.11,46.17,0
696,Germany,Platinum,0,0,Economy,1,7,EU,1960,433.54,176.4,0
697,Spain,Platinum,0,1,Economy,2,9,Domestic,276,103.23,24.84,0
698,Germany,Silver,0,0,Business,1,6,EU,1427,693.08,128.43,0
699,France,Gold,1,0,Economy,1,7,Domestic,852,186.42,76.68,0
700,UK,Silver,0,1,Economy,4,13,EU,2747,471.51,247.23,0
701,UK,Silver,1,1,Premium,2,7,EU,895,359.53,80.55,1
702,France,Silver,0,1,Economy,4,13,Domestic,906,221.91,81.54,0
703,Italy,Silver,0,1,Business,4,2,Domestic,891,438.04,80.19,0
704,France,Platinum,1,0,Business,1,8,Domestic,457,251.18,41.13,1
705,France,Silver,1,1,Economy,4,2,Domestic,1184,276.09,106.56,0
706,USA,Gold,1,1,Economy,3,13,Intercontinental,6460,1039.36,581.4,1
707,Italy,Gold,1,0,Economy,3,8,Domestic,906,239.68,81.54,0
708,USA,Gold,0,1,Business,3,14,Intercontinental,6674,2785.64,600.66,1
709,Spain,Gold,0,1,Economy,2,14,Domestic,722,223.79,64.98,0
710,Germany,Silver,1,0,Premium,2,9,EU,1377,430.71,123.93,1
